file_path,task_name,task_label,param_dict,compressed_size_bytes,compression_ratio,lossless_reconstruction,compression_time_seconds,decompression_time_seconds,repetitions,compressed_file_sha256,bpppc,compression_ratio_dr,compression_efficiency_1byte_entropy,compression_efficiency_2byte_entropy,mse,pae,psnr_bps,psnr_dr
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=0,M-CALIC,"{'data_format': 0, 'max_error': 0}",3067669,4.101782819463248,True,12.33,9.42,1,de3506ef49d6ffa314ddc9259f4435b5e39dfebaf927cf40f310144afb46b98b,3.9007428487141933,2.050891409731624,2.1367336527140504,1.6240108002811475,0.0,0,inf,inf
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=1,M-CALIC,"{'data_format': 0, 'max_error': 1}",1909923,6.588177638574956,False,12.02,9.32,1,f589009f1d0d2e0adaced394cc12126364b182f66dc00f69ffeee32fc415ec0d,2.4285926818847656,3.2940888192874778,3.4319664131421317,2.608444208320266,0.6670447985331217,1,98.08791605544391,49.889253588818036
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=2,M-CALIC,"{'data_format': 0, 'max_error': 2}",1447539,8.692623825679307,False,11.34,7.91,1,8f883c1449006ab9ebd7ad78438e1983a680101aa33e58bc3ca89f21f9d464ac,1.840641021728516,4.346311912839654,4.528231424291613,3.4416534460817068,1.9557523727416992,2,93.41632741720964,45.217664950583725
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=3,M-CALIC,"{'data_format': 0, 'max_error': 3}",1173574,10.721873524805424,False,11.85,9.54,1,ba14ee6be9859dcb94b57e1051fed971348742f21b09a093afaf0fcad06d6e95,1.4922765096028645,5.360936762402711,5.585324476929157,4.245090286328487,3.699010531107585,3,90.64861039774068,42.449947931114785
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=4,M-CALIC,"{'data_format': 0, 'max_error': 4}",990677,12.701326466648565,False,11.88,8.399999999999999,1,20494bf3652de018dc3bb712a2e411a021d1c3e36ee2c8a4530b696e68e5fe97,1.259710947672526,6.3506632333242825,6.616477002784619,5.028811194453558,5.814269224802652,4,88.6845146999304,40.48585223330451
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=100_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 100}",3582832,3.512001679118641,False,1.09,1.15,1,67206a14320f5f2fb2ca94e15180f0af56d9d39683f31f3704cf5ccc53fa7d62,4.555806477864583,1.7560008395593207,1.8873071058051747,1.4483068959153451,0.057681083679199226,1,108.71913196466222,60.520469498036356
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=25_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 25}",744,16912.516129032258,False,0.09,0.06999999999999999,1,af65510fc6288b4019c51af2623cc9b58957eb39fc575bedc0a60d59061a3cc6,0.000946044921875,8456.258064516129,9088.581038314738,6974.5165221857105,2001.8790809313446,180,63.315087661905224,15.116425195279335
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=50_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 50}",871,14446.51205510907,False,0.08,0.08,1,2a7cca7d0476f1441f4daf9040e5665fc739f8ca30e7af3fdab918cc65b99e80,0.0011075337727864585,7223.256027554535,7763.380358790087,5957.566351901456,1314.863673210144,152,65.14065880591977,16.941996339293887
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=75_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 75}",1529,8229.504251144539,False,0.06999999999999999,0.08,1,7ae213d10d1704317ba6ca6f22b2b2988d18e5ffba20751b9a76890652dc2fca,0.0019442240397135413,4114.7521255722695,4422.435770115218,3393.74773872215,526.4550514221191,169,69.11585310361632,20.91719063699044
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=100_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 100}",2306509,5.455392543449864,False,0.73,0.74,1,1bd5027f96024a1db48314b9739bbdde9c7ee145de7341a54f6c7ebe00483695,2.9328778584798183,2.727696271724932,3.059891894697325,2.377967826766092,0.09364652633666992,2,106.61454934957474,58.41588688294885
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=25_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 25}",1174,10717.982964224871,False,0.06999999999999999,0.09,1,88b7e2406e1ace08828100a6b8b835d8872c12795ae0769aefab5c9e3914c285,0.0014928181966145833,5358.991482112436,6011.642414094065,4671.894543565955,2128.1625111897793,207,63.04941818955344,14.850755722927547
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=50_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 50}",1592,7903.839195979897,False,0.06999999999999999,0.09000000000000001,1,17adcee89b18972c1287aedc329ac904c7664cfbf8b35d180cedbe600e41c504,0.0020243326822916665,3951.9195979899487,4433.208664664845,3445.2287651673573,766.1784857114155,184,67.4861665469941,19.287504080368205
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=75_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 75}",2454,5127.511002444988,False,0.05,0.09,1,ef179d4cb64c6a252d19a8b60db492289ce347a9ec2b9ef3b76508bf2957fa36,0.00312042236328125,2563.755501222494,2875.985409187625,2235.0465338820018,362.1419553756714,153,70.74067765307748,22.54201518645161
